DID,TS,SID,FID,VR,VY,VB,AVG_VLN,VRY,VYB,VBR,AVG_VLL,IR,IY,IB,AVG_I,R_PF,Y_PF,B_PF,AVG_PF,FREQUENCY,R_KW,Y_KW,B_KW,TOTAL_KW,R_KVA,Y_KVA,B_KVA,TOTAL_KVA,R_KVAR,Y_KVAR,B_KVAR,TOTAL_KVAR,R_THD_V,Y_THD_V,B_THD_V,R_THD_I,Y_THD_I,B_THD_I,RSSI,KWH,KVAH,KVARH
E_AA_Z_B_X_P0005_D4,9/20/2025 6:08,17,V1.0,265.3952635,268.2870063,271.5030383,230.5832379,380.9858942,399.8763139,395.1286881,442.0054533,91.93027145,93.2400316,93.2584799,109.1481326,0.935244048,0.924602522,0.877948498,0.948979066,49.87443865,27.1151685,27.98596934,4.415793508,40.66813451,25.54607731,11.26821427,1.437451718,41.40384128,11.53703277,25.68395343,8.799968243,43.14755102,5.375049792,1.261802681,5.422477216,11.40118196,6.227385107,9.458630145,-32.40135157,4.912029618,6.431903164,3.784220284
E_AA_Z_B_X_P0005_D4,9/20/2025 6:08,17,V1.0,239.6359164,180.5562789,197.779438,234.6967346,305.7393891,412.9031182,471.9655374,294.8439511,138.2886492,133.7046413,109.5668122,99.4193593,0.387955621,0.419332675,0.618937522,0.952761007,51.65623991,0.36657695,22.17269182,19.85254162,1.386793648,18.974621,18.02530078,17.37782311,46.91432037,6.266289479,27.66511802,5.646929752,35.82812858,6.843090155,2.595528577,2.196657912,6.711603241,19.53332089,4.791702322,-65.94181484,4.915881823,6.562220721,3.883742864
E_AA_Z_B_X_P0005_D4,9/20/2025 6:08,17,V1.0,229.2554443,171.9744825,248.7188144,251.4776728,446.90222,367.0597383,445.3062175,422.5615916,90.3170648,70.76741838,107.7653819,103.9439157,0.75089201,0.943147557,0.937682606,0.813492983,49.97618299,12.04816573,26.19605562,11.97898184,57.85822528,23.00015195,31.56771275,4.283069375,10.66620025,16.88661649,5.585391539,3.617404978,33.97402061,0.941534149,2.035317812,2.774019028,12.396365,26.13100451,16.01700333,-34.43956761,5.076599115,6.591849055,3.978115143
E_AA_Z_B_X_P0005_D4,9/20/2025 6:08,17,V1.0,292.3109367,239.4271336,194.2008035,221.7638809,343.3515653,395.9835713,383.8177588,399.6620266,108.454782,93.34993392,102.5157013,90.58244098,0.904501794,0.553890678,0.972064076,0.879823455,50.04028688,14.18241418,23.9445268,6.559052226,52.88184622,25.89122231,19.00868994,29.89746015,69.46507563,1.004765791,11.87650765,29.99598759,12.63584592,7.804596765,3.915422723,4.874295408,1.004520301,10.62969845,3.832437528,-33.88534342,5.223493133,6.784807598,4.013214715
E_AA_Z_B_X_P0005_D4,9/20/2025 6:08,17,V1.0,235.4915215,176.0332813,160.590244,248.857051,381.0812279,416.9498085,326.5409296,402.8082934,93.37023868,94.11584191,90.27627557,131.6392156,0.809790871,0.349844775,0.846213527,0.967840213,50.78809193,17.79449845,27.36797369,25.7625166,30.29210128,7.731783116,15.2133434,23.94062061,41.6764973,21.96533906,19.5401329,2.508597886,38.57493097,0.199689929,5.584277778,6.649314941,11.04523804,23.73782158,2.942163677,-86.80306098,5.307637859,6.900575646,4.120367301
E_AA_Z_B_X_P0005_D4,9/20/2025 6:09,17,V1.0,237.7123388,170.8145597,274.0772802,297.7636894,303.3561184,451.1524221,455.3727588,428.1010693,98.83099316,93.01106943,109.5734445,105.6514565,0.817308599,0.907682418,0.961407919,0.955622706,49.61574077,26.19337667,6.285620249,22.53342136,5.264939899,23.34793835,0.119615572,10.70651174,21.58331373,17.83722014,2.16796584,14.9224555,67.58894544,6.534381131,9.383926928,3.285153662,0.499840394,7.781665397,8.163120223,-36.59329823,5.322262692,6.960529296,4.308114372
E_AA_Z_B_X_P0005_D4,9/20/2025 6:09,17,V1.0,231.7783166,165.8966892,234.2465105,243.2901266,373.553215,435.4898071,399.5862013,420.8131596,107.7362876,95.11608253,102.6896686,91.738792,0.814138911,0.803500943,0.821371481,0.806912736,49.96593754,20.64930088,19.02152327,20.10424051,28.35637986,30.36760557,7.18968571,25.10476758,4.031130534,19.36836473,2.370569226,5.670607293,19.66108233,1.816405421,2.958677066,7.240740031,2.608083636,5.636062873,4.636602608,-87.52793352,5.401030413,6.971726881,4.362728489
E_AA_Z_B_X_P0005_D4,9/20/2025 6:09,17,V1.0,239.8461581,260.9576726,230.6695761,249.5742334,364.9823363,390.1955354,422.9610939,416.8638882,103.2358773,90.76023184,100.2790632,106.2581774,0.964436715,0.962515222,0.874577076,0.903281182,50.02447521,8.211879365,16.36514361,10.38686377,50.04904348,0.198394498,0.789108266,15.21655406,89.03931575,6.501675668,2.949460137,12.05781943,56.2227828,9.34580693,1.69188715,7.532283199,21.8145479,10.00486118,7.721470044,-59.17228034,5.540055534,7.219058313,4.518902886
E_AA_Z_B_X_P0005_D4,9/20/2025 6:09,17,V1.0,243.1238866,254.8254702,290.0318494,257.1598909,454.2108505,438.5769562,410.087788,424.9389964,99.6572476,107.6461633,103.7546127,109.21647,0.892474469,0.924799053,0.414180174,0.928006301,49.74715959,6.429954169,3.194341373,24.82177122,43.82573027,19.37281775,7.411531196,19.05730367,37.32097992,8.113040404,9.540782676,9.258050892,21.65010381,7.376536971,5.500624661,14.82536367,5.552460115,2.390383207,5.221651383,-33.49260754,5.661793674,7.322727702,4.579042063
E_AA_Z_B_X_P0005_D4,9/20/2025 6:09,17,V1.0,231.7663135,230.7660049,292.1270034,173.8177055,341.688402,390.2219734,474.7580684,482.7758668,94.20666128,18.52927546,98.74262597,106.5801726,0.765954009,0.972588013,0.917015237,0.975690523,49.66543397,24.2904365,19.71240691,8.179217373,56.88400555,4.545362226,5.630365203,29.94353623,12.62314731,4.1939206,10.9324713,22.56746224,21.21471237,3.015805455,2.546676514,0.02515119,22.20205736,5.287460706,0.978924064,-34.80229011,5.8198048,7.357792,4.63797182
E_AA_Z_B_X_P0005_D4,9/20/2025 6:09,17,V1.0,165.2766668,260.2255882,190.1107153,245.74101,491.7500259,348.3160073,352.9354394,418.6573355,99.52953701,100.5955456,97.39175558,94.73719648,0.989195082,0.892499422,0.904914507,0.948544393,48.81354089,4.882383897,27.67461874,14.61459655,73.47508948,17.48356213,26.69438608,27.92829621,73.57090508,7.703352777,26.9058289,6.357863893,38.92129346,10.67004074,2.031762933,1.410699489,9.151983792,3.543490639,8.136115859,-61.40199537,6.023902271,7.562155625,4.746086524
E_AA_Z_B_X_P0005_D4,9/20/2025 6:10,17,V1.0,259.7784971,168.1803508,263.3384474,208.6522631,492.9079496,436.464737,405.6602762,422.3370519,128.6187451,109.0247953,109.125781,109.6966342,0.921824566,0.873116303,0.820165617,0.987534908,49.33787598,16.432907,6.386901666,6.453625827,28.49542026,12.89863251,24.07019782,2.556910817,80.68854193,7.616094618,11.82616365,23.31408278,40.76838345,14.2004895,8.595549392,4.144489883,3.060135848,13.26864455,8.03775504,-80.48598093,6.103056216,7.786290464,4.859332034
E_AA_Z_B_X_P0005_D4,9/20/2025 6:10,17,V1.0,245.5914544,219.4540109,234.7911973,233.9818742,340.0341448,515.2537344,496.6833294,424.6200439,104.2298639,100.6804954,107.5245021,109.2793481,0.997218355,0.664210121,0.920342869,0.911315724,49.31658075,14.62176217,16.05989629,23.23140263,35.83232079,3.181081738,17.65759633,8.85241221,33.77738061,11.37996852,25.42106106,16.62718548,77.03253377,3.900700736,0.504565754,7.683061177,0.368645273,6.16689185,20.37584937,-73.03837083,6.202590441,7.880116521,5.073311294
E_AA_Z_B_X_P0005_D4,9/20/2025 6:10,17,V1.0,162.1866296,219.6371232,226.9863124,223.1453894,410.475593,400.1822877,443.1452622,416.1529571,105.2389542,95.89635858,98.14694055,92.10765484,0.932927939,0.837973118,0.861507999,0.868883157,49.78390615,20.16126353,14.37297917,28.2495806,27.88817008,2.420013538,6.350872261,10.34381556,85.16679263,7.498385116,13.9069527,9.004998745,34.49323207,5.448668567,6.56729666,6.155744886,18.15479197,6.459721865,4.680496429,-55.84780316,6.28005758,8.116690945,5.169125828
E_AA_Z_B_X_P0005_D4,9/20/2025 6:10,17,V1.0,259.5809435,246.7821055,271.9838692,174.2653372,407.8498067,442.7076213,294.599114,407.6213756,104.550981,105.5369751,90.1193149,105.0807952,0.9338897,0.928306776,0.829427509,0.923754003,50.37759916,3.809142524,18.98945599,17.94484417,46.34372818,19.58921453,6.807147854,5.348107736,29.77262076,14.02544761,9.395082954,9.404290412,43.68791246,1.288146746,1.807298468,1.905189611,4.169494016,18.1174162,2.081639167,-85.25425469,6.408790158,8.199392669,5.29048114
E_AA_Z_B_X_P0005_D4,9/20/2025 6:10,17,V1.0,249.8370605,227.2960727,161.890377,290.8552451,373.946936,394.4088455,381.7548835,429.8309163,100.3896806,148.1648394,93.12849387,99.78130749,0.944133245,0.85338406,0.889949859,0.946470416,50.53108721,7.880084144,10.56311887,21.87670011,47.93543351,22.13653249,8.595972146,31.42994159,45.38620691,5.766466278,3.144257757,7.818574132,21.5549687,7.396569694,4.195253616,1.741772922,17.89249146,14.01315039,7.969639239,-47.31481416,6.54194414,8.325465466,5.350356053
E_AA_Z_B_X_P0005_D4,9/20/2025 6:10,17,V1.0,243.0937018,262.3706387,260.7357776,231.6586093,407.4069938,425.4811106,404.9446422,428.0993443,90.13944582,106.9649913,102.9432575,90.4172225,0.997827199,0.891578596,0.976549218,0.867809235,50.01398826,13.78791495,13.89526696,18.58526494,66.83092383,17.25280539,17.95016279,31.81157603,37.7218996,10.82707225,13.57229167,14.37997593,52.57540963,1.464933539,14.57052652,2.804228249,21.46071904,0.345581891,4.760755073,-82.72213575,6.727585595,8.430248521,5.496398858
E_AA_Z_B_X_P0005_D4,9/20/2025 6:11,17,V1.0,257.2428634,229.4233042,167.7067046,235.3337016,426.9344606,301.0776029,413.2196427,402.4500552,103.2176576,106.657131,96.3399433,105.2408401,0.404531802,0.850375295,0.327725947,0.835045931,49.38182637,8.818877845,1.240554017,14.57786268,6.397695473,1.641833126,14.40490218,7.269404754,5.181029452,28.78765755,14.24975937,19.38294265,23.58664927,2.583565161,3.148410802,5.697581058,2.297197257,6.952264808,5.105580321,-86.25258868,6.745356971,8.444640269,5.561917328
E_AA_Z_B_X_P0005_D4,9/20/2025 6:11,17,V1.0,288.1641775,255.4899703,222.3376605,226.1990246,379.316917,396.7112687,337.3010047,407.3905254,98.78389001,119.0972175,93.59298829,109.0799628,0.898132021,0.83447963,0.998752082,0.894538228,49.82775411,23.07041844,18.88290048,9.920100833,13.89478591,7.764927975,4.787821693,24.99863745,62.06349279,12.60506468,3.569934232,17.46511587,61.3595743,5.56425064,3.32470698,11.29156493,2.104162616,14.30051668,2.992977418,-84.75058627,6.783953599,8.61703886,5.73236059
E_AA_Z_B_X_P0005_D4,9/20/2025 6:11,17,V1.0,281.417225,232.0170963,174.8771784,247.314522,318.8165032,422.4796802,421.0534667,423.6912616,101.4877042,56.24852085,10.40980755,94.33408002,0.89833388,0.910268416,0.522301668,0.881380344,50.42345411,8.99030104,3.140894762,26.03957772,10.48176438,9.716895052,30.38874715,20.87275016,57.04951078,14.44666724,18.20452638,17.76737646,25.38528834,5.554438784,7.44762948,5.646475682,9.841950856,15.51665734,4.438851066,-33.00514618,6.813069611,8.775509724,5.802875279
E_AA_Z_B_X_P0005_D4,9/20/2025 6:11,17,V1.0,211.8708731,282.7529341,205.6818362,227.5571599,450.7004068,514.8136207,385.9404376,428.1903413,91.68084255,99.945167,141.0911319,105.4264979,0.983874408,0.861877959,0.914678196,0.87821363,50.34965455,13.89181403,26.15176465,17.35709661,18.31539278,6.344658836,11.70267682,5.151531731,62.49359599,14.0083353,12.66891417,5.219700543,60.49220026,11.26112936,4.016689753,7.800423252,17.82846861,12.87448691,12.51190061,-33.04753733,6.863945702,8.949103046,5.970909169
E_AA_Z_B_X_P0005_D4,9/20/2025 6:11,17,V1.0,234.72862,271.8440829,227.2717424,254.9500098,395.8590422,388.7927275,419.6142867,406.6887511,90.89412524,90.15813642,101.7678552,92.71161819,0.9636289,0.870267768,0.7797756,0.928213865,50.10747987,4.199503711,16.20882475,6.093926747,43.14417715,22.06785733,0.977730154,10.89466236,78.78691096,1.308393725,5.876882492,2.490365268,33.77280051,6.506742348,6.917987897,4.646774746,8.101492167,16.72417653,2.779596576,-86.66897095,6.983790639,9.167955576,6.064722504
E_AA_Z_B_X_P0005_D4,9/20/2025 6:11,17,V1.0,262.311013,226.4765848,261.1858263,230.456901,385.0363891,440.2911474,454.4640932,407.9560008,97.09434213,94.11504912,95.83009324,106.585206,0.947899819,0.952061582,0.844090451,0.982512483,50.25487817,3.74304457,18.98224502,17.44211994,37.38234238,23.34419733,25.31111943,11.39267929,5.602627943,4.989403274,16.55193179,3.962057795,29.87141888,0.495335998,0.417916512,0.027176715,6.527812558,1.551395468,17.19160428,-85.42125028,7.087630479,9.183518432,6.147698667
E_AA_Z_B_X_P0005_D4,9/20/2025 6:12,17,V1.0,243.0037579,168.594427,227.9150344,228.7198733,394.4649992,497.3812988,406.7589929,409.1717334,106.7667633,93.93210841,92.72187521,95.47676312,0.968441433,0.937082983,0.86628026,0.699650293,49.63936523,20.86538428,18.56216378,10.18630223,30.60494855,24.85480092,10.41994634,0.197373414,55.481362,2.479802743,12.35682993,9.25686463,13.67785362,4.375336896,11.70678215,5.441553415,6.68649561,16.43133241,3.911985661,-85.99195925,7.172644225,9.337633326,6.185692705
E_AA_Z_B_X_P0005_D4,9/20/2025 6:12,17,V1.0,258.8167118,169.2340247,173.4063684,241.0035765,379.6464,460.0572313,431.8498163,405.4475536,97.30380668,22.02036245,102.0631135,102.5389365,0.922955318,0.845851256,0.971283659,0.949950798,48.26084163,15.40068599,13.75424366,8.834687948,43.4603058,14.82085112,28.37244331,31.38746732,44.46962965,13.33299465,4.276785014,13.35911989,7.007406476,3.705589527,5.115682824,4.074238389,5.572137066,9.606798011,2.683113125,-86.66011377,7.293367296,9.461160075,6.205157723
E_AA_Z_B_X_P0005_D4,9/20/2025 6:12,17,V1.0,235.6953154,231.3755122,246.8325016,252.2115348,421.2590476,438.9066629,434.5672457,409.2813889,138.3181723,106.3779274,94.82526682,39.41379509,0.861831065,0.961847756,0.992840627,0.541633956,50.28979868,11.75144673,12.64948898,22.72005903,20.53137182,14.52525969,1.120972689,3.853909974,8.883984806,15.46345215,13.16541173,11.58681658,46.69864176,4.226408303,4.224397237,14.70476175,14.33352551,4.015266374,5.410660642,-82.44778174,7.350398885,9.485837811,6.334876173
E_AA_Z_B_X_P0005_D4,9/20/2025 6:12,17,V1.0,231.906842,221.7250593,263.1714187,291.3907877,377.9920965,461.6876114,438.3359475,423.6613911,104.7880543,93.96026014,15.81687362,90.08879735,0.959917167,0.893938313,0.894587365,0.956394615,50.22411686,25.22949154,12.15674389,9.269059584,74.86837177,28.22179085,12.32779035,7.215624755,84.20367175,14.88336234,12.4261374,22.11436524,46.88194181,6.682876448,1.927810149,7.874635016,7.497895487,4.945685247,4.287953095,-85.6624963,7.558366584,9.719736899,6.465103789
E_AA_Z_B_X_P0005_D4,9/20/2025 6:12,17,V1.0,221.5814978,229.7403261,196.8969254,263.8861614,306.093679,324.8780927,480.5084373,402.0868184,104.7474436,96.54739293,94.89991915,102.7093898,0.976837601,0.959865776,0.846756764,0.913611235,49.93955559,6.833499443,19.69780127,12.02082185,29.96171451,30.48941239,8.649636135,8.132455987,23.43136821,4.139785171,14.21662727,11.84417036,33.26622614,9.465947465,1.40719635,5.378444018,4.504005619,25.52768187,7.114502704,-33.88067844,7.641593569,9.784824033,6.557509972
E_AA_Z_B_X_P0005_D4,9/20/2025 6:12,17,V1.0,223.4214676,225.2104145,258.2548882,217.6682398,452.8249813,423.7574649,423.9075221,427.5326478,95.99598399,106.7548754,25.89752529,106.8676572,0.952634229,0.831013692,0.930550342,0.878476182,49.71548112,3.915440263,22.96779061,10.78836003,33.56004862,30.02954433,11.26688618,10.61497384,54.66983232,15.24190886,6.623562505,7.000312842,3.035424055,7.472134508,3.789799391,0.004327706,8.063049345,19.24500102,2.756314617,-30.07886174,7.734815926,9.936684678,6.565941706
E_AA_Z_B_X_P0005_D4,9/20/2025 6:13,17,V1.0,245.7627308,217.4791722,180.9001452,254.4059479,405.4986798,411.3451352,400.6883963,402.9652829,109.4095281,99.46057196,132.45274,90.07098455,0.862711016,0.914192115,0.817224654,0.883532688,50.25725268,21.20893509,27.96807218,25.31442322,42.85289704,16.03241306,1.789915711,12.71316619,73.67496293,8.568047946,28.23411017,10.48784848,53.24005359,2.328752043,3.391498927,1.237917879,9.530499793,8.707004977,3.990216336,-79.11271346,7.853851751,10.14133735,6.713830744
E_AA_Z_B_X_P0005_D4,9/20/2025 6:13,17,V1.0,258.5419319,263.2600742,228.59875,176.1013564,429.3628282,394.5347391,291.9532797,402.1053554,96.95531154,107.4397389,100.1668809,107.2987354,0.982191015,0.91132917,0.920599998,0.8792496,49.94704992,16.03768093,27.78112538,21.57271301,40.73204694,25.76902087,16.12347663,11.60736865,44.36020639,13.50733775,7.994254617,26.07309782,3.228266185,2.286719206,5.084363024,8.327390551,7.059368851,5.08262942,9.36006293,-88.37394082,7.966996326,10.26456015,6.72279815
E_AA_Z_B_X_P0005_D4,9/20/2025 6:13,17,V1.0,260.3599668,251.9120782,224.4479668,207.9107242,442.4515371,450.6534899,372.0097634,425.9310403,96.12762499,98.26667309,27.98040313,106.741352,0.937104086,0.875683557,0.855721529,0.925415647,49.08897501,23.35308814,4.367750781,0.88283394,43.09883064,15.45706787,14.10589318,18.90207093,99.29375911,5.085717511,1.384369728,3.351883274,3.8036681,3.248890268,3.556449449,5.544030488,10.75985559,1.544907901,8.032002044,-72.41639762,8.0867153,10.54037615,6.733363894
E_AA_Z_B_X_P0005_D4,9/20/2025 6:13,17,V1.0,262.030053,212.8597799,272.3915566,202.3993247,402.2527829,409.9888567,424.1250256,389.5321187,13.24055895,109.813813,102.2680531,120.8984489,0.956520694,0.865695534,0.991800372,0.907610519,49.94053428,27.5667693,14.08369439,0.753254344,43.42065896,15.07209286,25.04475536,21.23479037,63.79017247,2.674212918,5.850725692,4.242751808,20.19297821,0.622637712,4.491199042,10.99757802,8.9911346,11.72615399,2.235087039,-33.85470996,8.207328242,10.71757107,6.789455501
E_AA_Z_B_X_P0005_D4,9/20/2025 6:13,17,V1.0,183.2922183,219.2391315,217.4511638,258.1159569,373.3005511,443.7939996,375.5974338,424.3176523,87.44275656,90.38138688,106.3282696,93.16549588,0.691627006,0.908132626,0.900109617,0.87059476,50.15142984,16.3082766,23.99918555,25.46048352,49.03857289,30.42237384,17.82461932,23.54605633,52.24079968,11.8979388,4.828956533,4.400618892,57.69114471,6.703929095,3.0865378,2.534456903,27.17977358,21.09156407,6.363448109,-74.59627445,8.3435465,10.8626844,6.94970868
E_AA_Z_B_X_P0005_D4,9/20/2025 6:13,17,V1.0,230.0406278,200.1138236,223.7412959,251.3974681,434.009824,316.4110692,423.4581594,316.1324538,37.99863614,94.49605258,93.66577396,106.4846826,0.876469984,0.315266096,0.974449599,0.895064458,51.92289051,5.032342612,19.10300355,15.5614086,45.64194008,30.26637428,17.81846261,1.038348919,6.999726484,23.18745718,9.317271541,8.33513491,45.91278229,3.320314507,3.024573392,0.391180063,7.941772143,28.44552904,7.18968929,-64.20354475,8.470329667,10.88212809,7.077244187
E_AA_Z_B_X_P0005_D4,9/20/2025 6:14,17,V1.0,277.5261506,258.0316974,229.6762778,245.0350535,445.8965187,417.34831,394.520573,425.9688926,106.695416,96.87491162,98.06844148,95.5670749,0.476368532,0.894064277,0.997846094,0.850560275,50.730093,27.76912684,27.98007346,8.127799967,69.62520066,28.28504665,12.52180942,12.38726127,68.05722265,6.415372137,3.025262512,8.720986158,16.60326586,2.437757554,2.925054901,2.697622256,13.34051175,21.3725035,6.141120314,-80.60080068,8.663733002,11.07117593,7.12336437
E_AA_Z_B_X_P0005_D4,9/20/2025 6:14,17,V1.0,246.1264116,257.8102405,228.5275857,202.1598807,386.5490658,426.688125,380.2506722,424.5955859,92.1507157,94.94235027,35.57455308,134.4702091,0.853540961,0.850110944,0.984475366,0.900976503,50.28919525,6.916927428,14.46274978,22.36308756,58.68167736,2.863366185,26.60603076,18.16271773,96.95121316,10.72634725,19.86808967,18.09830121,13.27572929,4.947739013,4.6110659,0.11039067,17.11145044,18.1720097,4.133265399,-61.54193961,8.826737661,11.34048485,7.160241395
E_AA_Z_B_X_P0005_D4,9/20/2025 6:14,17,V1.0,210.7398965,172.24461,196.3288559,221.0206583,376.7814949,425.8997043,439.4328682,345.3867159,99.33445361,107.7175937,48.34750858,109.2761506,0.998278891,0.871286986,0.851066241,0.969756344,49.33098078,19.33195063,26.93741835,26.35936102,32.8147996,11.99321474,14.25990112,2.062978556,34.70764408,13.88960335,7.340686732,0.318446135,33.2296275,3.153543473,0.42365716,4.927920793,14.76938513,4.168832273,7.407121447,-65.41758925,8.917889882,11.43689498,7.252545916
E_AA_Z_B_X_P0005_D4,9/20/2025 6:14,17,V1.0,233.0155626,227.9938679,164.6547834,198.2637001,436.3667585,362.6944628,433.9374911,426.9464502,102.190906,101.4969921,130.0539134,94.18259859,0.896919766,0.949714603,0.868164581,0.926107546,49.86032487,24.14591256,1.302823264,2.702489842,79.46835204,23.89197332,11.62317987,30.75038013,91.90966323,9.783197556,1.297516354,29.81947065,21.60631073,0.331447441,4.47213278,14.94223381,9.905527731,2.414899767,12.44930124,-31.88294185,9.138635304,11.6921996,7.312563446
E_AA_Z_B_X_P0005_D4,9/20/2025 6:14,17,V1.0,219.1307531,268.3386856,247.932332,297.1319828,375.3955774,423.6141506,466.6530095,412.0429177,44.96018268,109.9392109,110.9430441,102.2725229,0.380053469,0.958341903,0.834742846,0.377329624,50.84234785,14.78583795,14.76819369,9.483139085,44.77070826,24.0909097,1.089936019,25.63872631,31.84682479,18.68913712,26.61346339,2.058251104,6.219640951,1.199435886,2.838585441,0.587655896,26.65441814,0.973549577,1.892999673,-78.53767122,9.262998383,11.780663,7.329840226
